name,address,area,lat,lng
The Meridian Clinic Mountjoy,"67/67a Mountjoy Street, Phibsborough, Dublin, D07 NN50",Dublin 7,53.3566478,-6.2681778
The Milligan Family Practice,"Unit 3a Maple Shopping Centre, Navan Road, Cabra West, Dublin, D07 H3NH",Dublin 7,53.3611306,-6.298737099999999
Village Medical,"26 Fassaugha Avenue, Cabra, Dublin, D07 X9YN",Dublin 7,53.3672269,-6.2932538
Camden Medical,"The Meath Primary Care Centre, Heytesbury Street, Portobello, Dublin, D08 HX97",Dublin 8,53.3358877,-6.269648999999999
Centric Health St James Gate Medical Centre,"114-116 James's Street, The Liberties, Dublin, D08 KXN8",Dublin 8,53.3437732,-6.2884104
Coombe Family Practice,"Rialto Primary Care Centre, 383 South Circular Road, Rialto, Dublin, D08 E0X7",Dublin 8,53.3350855,-6.2942728
Dr Michael O'Malley,"1 Tyrconnell Road, Inchicore, Dublin, D08 AE98",Dublin 8,53.33936259999999,-6.3207659
Dr O'Flynn,"239 South Circular Road, Dublin, D08 R2C1",Dublin 8,53.33177449999999,-6.2858752
Dublin City GP,"1-9 The Meath Primary Care Centre, Heytesbury Street, Portobello, Dublin, D08 Y1TW",Dublin 8,53.3358877,-6.269648999999999
Eldon Family Practice,"119 South Circular Road, Dublin, D08 VC0H",Dublin 8,53.3320583,-6.275718599999999
Harrington Medical - Camden Clinic,"The Meath Primary Care Centre, Heytesbury Street, Portobello, Dublin, D08 HX97",Dublin 8,53.3358877,-6.269648999999999
Himerus Health,"The Meath Primary Care Centre, Heytesbury Street, Portobello, Dublin, D08 HX97",Dublin 8,53.3358877,-6.269648999999999
Inchicore Family Doctors,"St. Michael's Estate, Inchicore, Dublin, D08 KW35",Dublin 8,53.3385804,-6.3163842
Inchicore Medical Centre,"15 Grattan Crescent, Inchicore, Dublin, D08 EWF2",Dublin 8,53.3403153,-6.3201927
Kilmainham Medical Centre,"632 South Circular Road, Dublin, D08 HF80",Dublin 8,53.3391252,-6.3027176
Rialto Primary Care Centre,"383 South Circular Road, Rialto, Dublin, D08 4Y99",Dublin 8,53.3350723,-6.294596899999999
South Circular Road Surgery,"106a South Circular Road, Dublin, D08 K2V6",Dublin 8,53.332309,-6.2747789
Thomas Court Primary Care,"4 Saint Catherine's Lane West, The Liberties, Dublin, D08 WTW0",Dublin 8,53.3422355,-6.2807311
Ballymun Family Practice - Ground Floor,"Ground Floor, Ballymun Civic Centre, Ballymun, Dublin, D09 C8P5",Dublin 9,53.3950338,-6.2628783
Ballymun GP,"Ballymun Civic Centre, Main Street, Ballymun, Dublin, D09 C8P5",Dublin 9,53.4116673,-6.2641626
Beaumont Park Clinic,"77 The Park, Beaumont Woods, Beaumont, Dublin, D09 T974",Dublin 9,53.3899437,-6.2297964
Botanic Road Surgery,"97 Botanic Road, Glasnevin, Dublin, D09 E361",Dublin 9,53.36917140000001,-6.269128599999999
Calderwood Family Clinic,"28 Sion Hill Road, Drumcondra, Dublin, D09 PX99",Dublin 9,53.3756281,-6.2393924
College Gate Clinic,"123 Ballymun Road, Glasnevin, Dublin, D09 W523",Dublin 9,53.3852258,-6.2657028
Collins Ave GP,"138 Collins Avenue, Whitehall, Dublin, D09 W7W3",Dublin 9,53.37755199999999,-6.2246114
Crestfield Medical Practice,"14 Crestfield Drive, Whitehall, Dublin, D09 NY94",Dublin 9,53.38568369999999,-6.2504661
D9 Family Practice,"204 Ballymun Road, Whitehall, Dublin, D09 X3P0",Dublin 9,53.3905028,-6.263672199999999
Dr Cox,"2 Iveragh Road, Ashtown, Dublin, D09 FK15",Dublin 9,53.3810634,-6.2462385
Dr Hampston,"128 Collins Avenue, Beaumont, Dublin, D09 Y367",Dublin 9,53.37735139999999,-6.224175499999999
Dr J N Mohamed,"31 Oak Avenue, Royal Oak, Santry, Dublin, D09 HT95",Dublin 9,53.40076999999999,-6.2369115
Drumcondra Clinic,"53 Drumcondra Road Lower, Drumcondra, Dublin, D09 N4X8",Dublin 9,53.3639333,-6.2569389
Drumcondra Medical,"40 Drumcondra Road Upper, Drumcondra, Dublin, D09 C4H3",Dublin 9,53.3700497,-6.253828599999999
Drumcondra Village Medical Centre,"10 Drumcondra Road Upper, Drumcondra, Dublin, D09 H3C5",Dublin 9,53.3690991,-6.254391699999999
Griffith Avenue Practice,"411 Griffith Avenue, Whitehall, Dublin, D09 YY19",Dublin 9,53.3781516,-6.261028500000001
Omni Park Medical Centre,"Unit 87, Omni Park Shopping Centre, Swords Road, Dublin, D09 K021",Dublin 9,53.3928317,-6.2484477
Prospect Medical Practice,"22 Prospect Road, Phibsborough, Dublin, D09 C940",Dublin 9,53.3649519,-6.2717421
Santry GP.ie Clinic,"Unit 1 Northwood House, Northwood Business Park, Santry, Dublin, D09 E289",Dublin 9,53.403985,-6.2410782
Shanard Family Practice,"33 Shanard Road, Whitehall, Dublin, D09 E1W1",Dublin 9,53.39083400000001,-6.2567074
Swords Road Medical Practice,"250 Swords Road, Santry, Dublin, D09 E735",Dublin 9,53.3890739,-6.245612599999999
The Surgery,"37a Swords Road, Whitehall, Dublin, D09 T9K7",Dublin 9,53.3967537,-6.2449702
United Medical Centre,"14 Drumcondra Road Lower, Drumcondra, Dublin, D09 E2H2",Dublin 9,53.3623142,-6.2592972
Whitehall Clinic,"394a Collins Avenue, Whitehall, Dublin, D09 F1T2",Dublin 9,53.38159779999999,-6.2407939
Whitworth Medical Centre,"Saint Brigid's Road Lower, Drumcondra, Dublin, D09 R2K2",Dublin 9,53.3629683,-6.2624005
Swords Family Practice,"28 Brackenstown Village, Swords, Dublin, K67 F6E4",Dublin North,53.45807079999999,-6.2362275
Doctor P Kerrigan,"Cloghanover, Headford, Galway, Co. Galway",Galway,53.4456239,-9.095290799999999
Abbeyknockmoy Health Centre,"Culliagh North, Abbeyknockmoy, Galway, H54 H103",Galway,53.43428660000001,-8.7547499
Abbeyknockmoy Health Centre,"Culliagh North, Abbeyknockmoy, Galway, H54 H103",Galway,53.43428660000001,-8.7547499
Annaghdown Medical Centre,"Mace, Corrandulla, Galway, H91VH67",Galway,53.3960757,-9.0302472
Arlington House Medical Centre,"Dublin Road, Oranmore, Galway, H91 FXD0",Galway,53.2697993,-8.9229496
Athenry Surgery,"Athenry Primary Care Centre, Raheen, Athenry, Galway, H65 KH93",Galway,53.29966599999999,-8.7554483
Atlantic Medical Practice,"43/45 Father Griffin Road, Lower Salthill, Salthill, Galway, H91 X4A6",Galway,53.2667776,-9.0643045
Ballygar Health Centre,"High Street, Ballygar, Galway, F42 HK53",Galway,53.520643,-8.3318468
Bishop Street Medical Center,"Bishop Street, Tuam, Galway, H54 A243",Galway,53.5159953,-8.8485526
Camp Street Surgery,"Lower Camp Street, Oughterard, Galway, H91 R2XF",Galway,53.4318681,-9.318333
Carepoint Medical Centre,"4 Mulvoy Park, Sean Mulvoy Road, Galway City, Galway, H91 EN26",Galway,53.28220779999999,-9.040161699999999
Carepoint Medical Centre,"4 Mulvoy Park, Galway City, Galway, H91 EN26",Galway,53.2818674,-9.0407726
Carna Health Centre,"Carna, Galway, Galway, H91 TNY0",Galway,53.3235811,-9.828192699999999
Carraroe Health Centre,"Carraroe, Barraderry, Galway, H91 X6V9",Galway,53.2613837,-9.606310599999999
Castle Medical Centre,"Unit 4 Centrepoint, Liosban Industrial Estate, Tuam Road, Galway, H91 Y61X",Galway,53.2857277,-9.037364499999999
Cill Cais Family Practice,"Unit 2 Cill Cais, Clybaun Road, Knocknacarra, Galway, H91 T634",Galway,53.270242,-9.1074606
Claddagh Medical Centre,"The Crescent, Galway City, Galway, H91 EA37",Galway,53.2685408,-9.0642301
Clarinbridge Medical Centre,"Hillpark, Clarinbridge, Galway, H91 XW63",Galway,53.2307478,-8.8808815
Clifden Health Centre,"Hospital Road, Clifden, Galway, H71 XP84",Galway,53.4946577,-10.0178505
Clifden Medical Practice,"Westport Road, Clifden, Galway, H71 TX62",Galway,53.4926077,-10.0229669
Clonbur Primary Care Centre,"Clonbur, Galway City, Galway, F12 E653",Galway,53.5448716,-9.363180200000002
Clonbur Primary Care Centre,"Cloonbur, Clonbur, Galway, F12 E653",Galway,53.5448716,-9.363180200000002
Clybaun Surgery,"Clybaun Road, Knocknacarra, Galway, H91 AKK3",Galway,53.270242,-9.1074606
Corrib Medical Centre,"17/18 Mill Street, Galway City, Galway, H91 E206",Galway,53.2725063,-9.0591978
Crescent Medical Centre,"1 The Crescent, Galway City, Galway, H91 E7FP",Galway,53.26872179999999,-9.063489599999999
Doctor J. Winters Surgery,"Church Road, Moycullen, Galway, H91 DT88",Galway,53.3412508,-9.175101399999999
Doctor365 Galway,"Unit 3 University Halls, Newcastle Road, Galway City, Galway, H91 WR66",Galway,53.2764512,-9.0633159
Doctors Clinic,"32 Newcastle Road, Newcastle Road, Galway City, Galway, H91 HYF5",Galway,53.2761851,-9.062918699999999
Dr Anne Rowan GP Surgery,"Coill Rainne, Killarainy, Moycullen, Galway, H91 TX08",Galway,53.34032759999999,-9.1835489
Dr Edward Harty,"Annaghvaan, Bealadangan, Galway, H91 DX4F",Galway,53.3120932,-9.6269251
Dr Fiona Molloy,"Culleen, Headford, Galway",Galway,53.4694617,-9.106133999999999
Dr K Duddy,"Saint Brendan's Street, Portumna, Galway, H53 R6X5",Galway,53.0934948,-8.2239669
Dr Kieran Whyte,"42 Father Griffin Road, Galway City, Galway, H91 XFF9",Galway,53.2672829,-9.062136299999999
Dr McGauran Surgery,"Eyrecourt Health Centre, Market Street, Townparks, Galway, H53 FX94",Galway,53.1997171,-8.131427
Dr Moloney Surgery,"Abbey House, Abbey Street, Loughrea, Galway, H62 YV70",Galway,53.19989,-8.5712206
Dr Paddy McDonagh,"Knockdoe, Claregalway, Galway, H91 YY40",Galway,53.3819579,-8.8930098
Dr Peter A Sloane,"Carraroe South, Carraroe, Galway, H91 YF62",Galway,53.2615985,-9.6049667
Dr Pigott Surgery,"Church Street, Gort, Galway, H91 RW2A",Galway,53.0656611,-8.8219016
Dr Raymond Brogan,"Clonfert Avenue, Portumna, Galway, H53 PX26",Galway,53.0942512,-8.2157672
Dr Sargaison,"Kiltormer Health Centre, Kiltormer, Ballinasloe, Galway, H53 R223",Galway,53.2345607,-8.2654284
Dr. Rachel Hynes,"Health Centre, Carraroe, Galway, H91 X6V9",Galway,53.2614052,-9.606111499999999
Dunloe Medical Centre,"Harbour Road, Ballinasloe, Galway, H53 C1X0",Galway,53.3255651,-8.2207226
Dunmore Medical Practice,"High Street, Dunmore, Galway, H54 NP80",Galway,53.6178553,-8.7442453
Galvia West Medical Centre,"Seamus Quirke Road, Galway City, Galway, H91 V8XK",Galway,53.2772264,-9.0725861
GalviaWest Medical Centre,"Westside Shopping Centre, Seamus Quirke Road, Galway City, Galway, H91 V8XK",Galway,53.2763077,-9.075877199999999
Galway Bay Medical Centre,"24 Dock Gate, Dock road, Galway City, Galway, H91 PCF5",Galway,53.2708304,-9.0509959
Galway City Medical Centre,"1 Ely Place, Sea Road, Galway City, Galway, H91 EWH5",Galway,53.2691326,-9.0618655
Galway Clinic,"Doughiska, Galway, H91 HHT0",Galway,53.28268749999999,-8.9738502
Galway East Medical Practice,"5 Doughiska Retail Park, Doughiska Road, Galway City, Galway, H91 NPW2",Galway,53.2857588,-8.9836423
Galway Primary Care,"Harrmack House, Tuam Road, Galway City, Galway, H91 DHE0",Galway,53.28883829999999,-9.0224871
GalwayDoc Walk-In Clinic,"1st Floor Tuam Road Retail Centre, Tuam Road, Galway City, Galway, H91 KHA8",Galway,53.2833543,-9.037096
Gort Medical Centre,"Gort House, Bridge Street, Gort, Galway, H91 CHX5",Galway,53.0659643,-8.8175364
Grove Medical Centre,"Sean Purcell Road, Tuam, Galway, Galway, H54 XA07",Galway,53.5117763,-8.852717799999999
Hazel Medical Centre,"6 Mulvoy Park, Sean Mulvoy Road, Galway City, Galway, H91 PX98",Galway,53.2818674,-9.0407726
Headford Health Centre,"Galway Road, Headford, Galway, H91 Y6X4",Galway,53.46838289999999,-9.10707
Headford Road Medical Clinic,"Terryland Shopping Centre, Headford Road, Galway City, Galway, H91 E0W0",Galway,53.2836362,-9.046172499999999
Influmed Family Practice,"5 Cul Na Coirre, Headford, Galway, H91 Y93F",Galway,53.4698625,-9.1128851
Inis Oirr Primary Care Centre,"An Tra, Inis Oirr, Galway, H91 X625",Galway,53.06443429999999,-9.5139145
Kilconnell Health Centre,"Kilconnell, Ballinasloe, Galway, H53 PK50",Galway,53.3327098,-8.3977241
Kilrainey Medical Centre,"Gortyloughlin, Moycullen, Galway, H91 EPC8",Galway,53.3390211,-9.1814065
Kilronan Health Centre,"Lower Kilronan, Inishmore, Galway, H91 E677",Galway,53.1182105,-9.6736877
Kingston Medical Centre,"Unit 4, Kingston Hall, Knocknacarra, Galway, H91 CH29",Galway,53.2675267,-9.1123975
Kingston Medical Centre,"Unit 4, Kingston Hall, Knocknacarra Galway, Galway, H91 CH29",Galway,53.26293099999999,-9.102767
Kinvara Clinic,"Kinvara, Galway, H91 HE2Y",Galway,53.1378873,-8.9460328
Knocknacarra Medical Centre,"Fearnóg, Clybaun Road, Knocknacarra, Galway, H91 TKF3",Galway,53.2673254,-9.107351999999999
Knocknacarra Primary Care,"1 Ashleigh Grove, Ballymoneen Road, Knocknacarra, Galway, H91 X680",Galway,53.2648839,-9.116855
Lakeshore Medical Centre,"Barrack Street, Loughrea, Galway, H62 HP92",Galway,53.19762,-8.56974
Lakeview Medical Centre,"Creggs Road, Glenamaddy, Galway, F45 K293",Galway,53.6048955,-8.5545769
Laurencetown Health Centre,"Lawrencetown, Ballinasloe, Galway, H53 XN73",Galway,53.2361675,-8.1809128
Lettermore Health Centre,"Lettermore, Galway, Galway, H91 KXA5",Galway,53.29024709999999,-9.653574599999999
Lower Salthill Medical Practice,"61 Salthill Road Lower, Galway City, Galway, H91 N2WR",Galway,53.2653726,-9.071753
Main Street Clinic,"Main Street, Loughrea, Galway, H62 X252",Galway,53.1990978,-8.5665561
Mall Medical Centre,"The Mall, Tuam, Galway, H54 HR50",Galway,53.5136747,-8.853076
Maretimo Medical,"Unit 2, Upper Salthill, Galway, H91 EW68",Galway,53.2574406,-9.090677699999999
Marina House Medical Centre,"Marina Point, New Road, Ballinasloe, Galway, H53 C9V6",Galway,53.327367,-8.2204984
Market Square Surgery,"The Crane Centre, Main Street, Kinvara, Galway, H91 RFC3",Galway,53.1388725,-8.938841
Medical Centre,"Ballyroe, Williamstown, Galway, F45 AH28",Galway,53.6793008,-8.5722841
Mervue Health Centre,"Michael Collins Road, Mervue, Galway, H91 T6Y3",Galway,53.2808881,-9.0168677
Mervue Medical Centre,"6 Plunkett Avenue, Mervue, Galway City, Galway, H91 VYW1",Galway,53.2854781,-9.017462499999999
Millennium Medical Centre,"Mountbellew, Ballinasloe, Galway, H53 E2R7",Galway,53.46488369999999,-8.4928224
Moycullen Medical Centre,"Kilrainey, Moycullen, Galway, H91 A899",Galway,53.3390211,-9.1814065
Newcastle Medical Centre,"44 Lower Newcastle, Galway City, Galway, H91 NX22",Galway,53.2807507,-9.0638776
Nile Lodge Medical Clinic,"6 Nile Lodge, Salthill Road Lower, Salthill, Galway, H91 XHV5",Galway,53.2678486,-9.066939
Oran Medical Centre,"4 Cloonarkin Drive, Oran More, Galway, H91 E42C",Galway,53.2670352,-8.9290817
Oranmore Family Doctors,"Oranhill, Oranmore, Galway, H91 C432",Galway,53.2637526,-8.9267264
Oughterard Health Centre,"Main Street, Oughterard, Galway, H91 C590",Galway,53.428074,-9.3173309
Palace Medical Centre,"Tullinadaly Road, Tuam, Galway, H54 PK10",Galway,53.5198827,-8.8525459
Pine Grove Medical Centre,"Tuam Road, Mountbellew, Galway, H53 YA46",Galway,53.4723931,-8.5112473
Portumna Medical Centre,"Saint Patrick's Street, Portumna, Galway, H53 A0X3",Galway,53.0916984,-8.2184789
Prospect Health Centre,"Atlantic House, 39 Prospect Hill, Galway City, Galway, H91 DD5X",Galway,53.27662669999999,-9.047703499999999
Renmore Park Surgery,"2 Renmore Park, Renmore, Galway, H91 H9K6",Galway,53.2792398,-9.024265500000002
Renvyle Health Centre,"Tully More, Renvyle, Galway, H91 RW52",Galway,53.5961382,-9.9751538
River Clare Family Practice,"Unit 8/9, Cois Chláir, Claregalway, Galway, H91 EY81",Galway,53.3446738,-8.9442992
Roscam Medical,"Centric Health Primary Care, Unit 17, Level 1 Briarhill Shopping Centre, Briarhill, Galway, H91 PF88",Galway,53.2904468,-8.9878511
Rosmuc Health Centre,"Rosmuck Health Centre, Turlough, Rosmuck, Galway, H91 X8XV",Galway,53.3643189,-9.6245402
Roundstone Health Centre,"Coast Road, Roundstone, Galway, H91 W7D0",Galway,53.3940549,-9.9207317
Saint Brendan's Medical Centre,"Saint Brendan's Campus, Lake Road, Loughrea, Galway, H62 VY76",Galway,53.1900571,-8.5638343
Salthill Medical Centre,"Mount Carmel, 216 Upper Salthill, Galway City, Galway, H91 X6X0",Galway,53.2601294,-9.0762611
Seacrest Knocknacarra Medical Centre,"Shangort Road, Knocknacarra, Galway, H91 VPX2",Galway,53.2624223,-9.1102653
Seapoint Medical Centre,"Barna Village Centre, Seapoint, Barna, Galway, H91 F6C9",Galway,53.2495613,-9.154020599999999
Spiddal Medical Centre,"River Road, Spiddal, Galway, H91 FPP6",Galway,53.24657819999999,-9.3048112
The Health Centre,"Athenry, Galway, H65 RH66",Galway,53.30294809999999,-8.7474964
The Heights Medical Centre,"Castlelawn Shopping Centre, Coolough Road, Galway City, Galway, H91 YR1X",Galway,53.28813049999999,-9.0481676
Tuam Family Practice,"Tuam Primary Care Centre, Sean Purcell Road, Tuam, Galway, H54 DT61",Galway,53.511468,-8.8517005
Turloughmore Medical Centre,"Lackagh More, Turloughmore, Galway, H65 H599",Galway,53.3689878,-8.8934184
Whitehall Medical Centre,"Whitehall, Galway, Galway, H91 D9FW",Galway,53.2727952,-9.0505015
Abbeydorney Medical Centre,"Bridge Road, Abbeydorney, Kerry, V92 YK5X",Kildare,52.3450761,-9.6919523
An Neidin Family Practice,"Railway Road, Kenmare, Kerry, V93 Y02R",Kildare,51.8851092,-9.581234
Annascaul Health Centre,"Church Avenue, Annascaul, Kerry, V92 KA03",Kildare,52.15151,-10.05231
Ardfert Medical Centre,"Farranwilliam, Ardfert, Kerry, V92 EKX9",Kildare,52.3252111,-9.7785523
Ballyduff Medical Centre,"Main Street, Ballyduff, Kerry, V92 TR66",Kildare,52.4545648,-9.6627008
Brandon Medical Centre,"5 Hoffmans Terrace, Basin Road, Tralee, Kerry, V92 XA7K",Kildare,52.2680626,-9.7111925
Brooklands Medical Centre,"5 Main Street, Castleisland, Kerry, V92 WPE0",Kildare,52.2304859,-9.464603499999999
Brooklands Medical Practice,"Brooklands Medical Centre, 5 Main Street, Castleisland, Kerry, V92 WPE0",Kildare,52.2304859,-9.464603499999999
Cahernane Medical Centre,"42 Cahernane Meadows, Killarney, Kerry, V93 P6DE",Kildare,52.0508626,-9.5089249
Carraig Medical Centre,"5 Gas Terrace, Tralee, Kerry, V92 F5HF",Kildare,52.2700825,-9.7088653
Castlegregory Medical Centre,"Clossguire, Castlegregory, Kerry, V92 KN90",Kildare,52.256589,-10.0215515
Castleview Medical Centre,"Kealgorm House, Killarney Road, Castleisland, Kerry, V92 AY88",Kildare,52.2291374,-9.4677151
Church Street Surgery,"Castletown House, 25/27 Church Street, Castleisland, Kerry, V92 EW6D",Kildare,52.2328974,-9.4601492
Clinic Cois Abhann,"Spa Road, Dingle, Kerry, V92 K282",Kildare,52.1454733,-10.2541698
Clounalour Medical Centre,"Centrepoint, John Joe Sheehy Road, Tralee, Kerry, V92 P2FE",Kildare,52.2704557,-9.6994075
Convent Street Clinic,"41 Market Street, Listowel, Kerry, V31 DV76",Kildare,52.447094,-9.4886751
Cooper Medicare,"17 Ashe Street, Tralee, Kerry, V92 D76R",Kildare,52.2705958,-9.702783
Courthouse Road Medical Centre,"6 Courthouse Road, Listowel, Kerry, V31 XD32",Kildare,52.44810140000001,-9.4824891
Daly's Lane Surgery,"Daly's Lane, Main Street, Killorglin, Kerry, V93 KX2C",Kildare,52.1058171,-9.7857507
Deenagh Medical Practice,"Killarney Primary Care Centre, Rock Road, Killarney, Kerry, V93 VW2F",Kildare,52.0654731,-9.5143647
Dingle Doc,"Gort A Lin, John Street, Dingle, Kerry, V92 EWR4",Kildare,52.1394923,-10.2653757
Dingle Medical Centre,"The Mall, Dingle, Kerry, V92 FC3K",Kildare,52.1401701,-10.2682174
Dr Anne Cronin,"Market Road, Killorglin, Kerry, V93 RY62",Kildare,52.107177,-9.7859899
Dr Anne McSwiney,"Pluckeen, Caherslee, Tralee, Kerry, V92 AW21",Kildare,52.275997,-9.7174215
Dr Aoife de Faoite Surgery,"33 Main Street, Castleisland, Kerry, V92 P0AC",Kildare,52.2309084,-9.4637063
Dr J Shanahan and Dr B O'Donovan,"Main Street, Caherciveen, Kerry, V23 CD89",Kildare,51.9463015,-10.226415
Dr Marek Waloch,"117 Rock Street, Tralee, Kerry, V92 K1KF",Kildare,52.2703696,-9.7082825
Fairies Cross Medical Centre,"Clounalour, Tralee, Kerry, V92 X3PK",Kildare,52.2723565,-9.69754
Farranfore Medical Centre,"Dromore, Farranfore, Kerry, V93 E6HT",Kildare,52.1703318,-9.553939
Fuchsia Medical Centre,"Ballinorig Business Park, Tralee, Kerry, V92 VP4V",Kildare,52.2709357,-9.6728103
Ivy Clinic,"Convent Road, Listowel, Kerry, V31 VN25",Kildare,52.446829,-9.4947004
Killarney GP Medical Centre,"6b Scotts Street, Esat Avenue Road, Killarney, Kerry, V93 HW28",Kildare,52.058513,-9.505512
Killarney Medical Centre,"47 New Street, Killarney, Kerry, V93 CKD7",Kildare,52.0585429,-9.514763799999999
Killorglin Medical Centre,"Market Street, Killorglin, Kerry, V93 N283",Kildare,52.1080249,-9.786066
Lixnaw Healthcare Services,"The Cross, Lixnaw, Kerry, V92 AC97",Kildare,52.4065597,-9.618452699999999
Manor Medical Centre,"Willow Drive, Rathass, Tralee, Kerry, V92 C6CY",Kildare,52.266081,-9.6801058
Milltown Medical Centre,"Bridge Street, Milltown, Kerry, V93 D6X7",Kildare,52.1442412,-9.7180883
Moyderwell Medical Centre,"14 Moyderwell, Tralee, Kerry, V92 K803",Kildare,52.2682025,-9.7007429
Oakpark Medical Centre,"Oakpark, Tralee, Kerry, V92 RF2D",Kildare,52.2750549,-9.6939125
Ocean Medical Centre,"Cliff Road, Ballybunnion, Kerry, V31 XR96",Kildare,52.5132002,-9.6746337
Park Medical and Wellness Centre,"Building 2 Central Point, Park Road, Killarney, Kerry, V93 FF2R",Kildare,52.06059519999999,-9.4925078
Park Medical Practice,"Park Road, Killarney, Kerry, V93 CV0F",Kildare,52.060354,-9.4926614
Rathmore Surgery,"Old Road, Shinnagh, Rathmore, Kerry, P51 YC61",Kildare,52.0807686,-9.2163662
Rattoo Surgery,"Rattoo Medical Centre, Knockananore, Ballyduff, Kerry, V92 RD2N",Kildare,52.445957,-9.6686775
Ross Medical Practice,"The Reeks Gateway, Tralee Road, Killarney, Kerry, V93 KN8K",Kildare,52.0681869,-9.5171266
Sneem Health Centre,"Inchinaleega East, Sneem, Kerry, V93 X62X",Kildare,51.8379079,-9.8995182
Sunhill Family Practice,"School Road, Killorglin, Kerry, V93 DK44",Kildare,52.10745559999999,-9.7882123
Tarbert Medical Centre,"1 Saint Patricks Terrace, Tarbert, Kerry, V31 EW21",Kildare,52.57368229999999,-9.3770171
The Ashe Street Clinic,"36 Ashe Street, Tralee, Kerry, V92 H9KV",Kildare,52.2704296,-9.7038117
The Edward Court Clinic,"Edward Court, Edward Street, Tralee, Kerry, V92 D42H",Kildare,52.27040359999999,-9.701756
The Medical Centre,"Railway Road, Kenmare, Kerry, V93 Y02R",Kildare,51.8851092,-9.581234
The Surgery,"33 Main Street, Castleisland, Kerry, V92 P0AC",Kildare,52.2309084,-9.4637063
Tralee Medical Centre,"Saint Brendan's Park, Tralee, Kerry, V92 D96H",Kildare,52.2776148,-9.7054085
Valentia Road Medical Centre,"Garranebane, Caherciveen, Kerry, V23 TF44",Kildare,51.9414203,-10.234645
Waterville Medical Centre,"Lower Main Street, Waterville, Kerry, V23 H363",Kildare,51.829465,-10.1745436
Ayrfield Medical Practice,"Ayrfield Medical Park, Granges Road, Kilkenny, Kilkenny, R95 P2EF",Kilkenny,52.6579708,-7.261439200000001
Ballyhale Health Centre,"Vicars Lane, Ballyhale, Kilkenny, R95 X0VX",Kilkenny,52.46975,-7.19008
Ballyragget Medical Centre,"Chapel Avenue, Ballyragget, Kilkenny, R95 W3WA",Kilkenny,52.7891419,-7.3317411
Callan Medical Centre,"Callan Primary Care Centre, Friary Walk Retail Park, Callan, Kilkenny, R95 N8XK",Kilkenny,52.5500201,-7.3842478
Castle Gardens Surgery,"Castle Road, Kilkenny, Kilkenny, R95 AY8R",Kilkenny,52.6482796,-7.2456955
Castlecomer Medical Centre,"Barrack Street, Castlecomer, Kilkenny, R95 E516",Kilkenny,52.8047024,-7.217966
Coolbaun Clinic,"Coolbawn Health Centre, Coolbawn, Castlecomer, Kilkenny, R95 W0HT",Kilkenny,52.8202682,-7.177016699999999
Deerpark Medical Centre,"Deerpark, Mullinavat, Kilkenny, X91 D886",Kilkenny,52.3645881,-7.171984300000001
Dr Achim Schlunke Thomastown,"Primary Care Centre, Lady’s Well Street, Thomastown, Kilkenny, R95 T3FW",Kilkenny,52.5268615,-7.1440186
Dr Lonergan and Helly Surgery,"Graiguenamanagh Health Centre, Convent Lane, Graiguenamanagh, Kilkenny, R95 A520",Kilkenny,52.5421045,-6.9543613
Dr Michael Canning,"Baracore, Goresbridge, Kilkenny, R95 EV25",Kilkenny,52.6506085,-6.9888729
Dr Miriam Hogan,"Saint Anthony's, Newpark, Kilkenny, R95 V270",Kilkenny,52.6601539,-7.2428259
Dr Prasad,"2 Bowden's Row, Castlecomer, Kilkenny, R95 HP08",Kilkenny,52.8047894,-7.211517
Freshford Health Centre,"Kilkenny Street, Freshford, Kilkenny, R95 YW0X",Kilkenny,52.7325937,-7.395446
Goresbridge Health Centre,"Barrack Street, Goresbridge, Kilkenny, R95 FX09",Kilkenny,52.6303557,-6.9943509
Gowran Medical & Travel Health,"Gowran Health Centre, Main Street, Gowran, Kilkenny, R95 PYW6",Kilkenny,52.6299815,-7.062983
Johnstown Health Centre,"Urlingford Road, Johnstown, Kilkenny, E41 VY73",Kilkenny,52.7468913,-7.5582788
Kilkenny Medical Centre,"Garrison House, John's Green, Highhays, Kilkenny, R95 WK0E",Kilkenny,52.6551941,-7.2469203
Kilmoganny Health Centre,"Mill Street, Kilmoganny, Kilkenny, R95 W7XN",Kilkenny,52.4642302,-7.3231477
Lakeside Family Practice (Loughboy Medical Centre),"Newpark Primary Care Centre, Golf Links Road, Newpark, Kilkenny, R95 HAC4",Kilkenny,52.6597793,-7.242164300000001
Patrick Street Medical Centre,"Colles House, 8 Patrick Street, Kilkenny, Kilkenny, R95 X72F",Kilkenny,52.6497243,-7.251782800000001
Piltown Health Centre,"Main Street, Piltown, Kilkenny, E32 VH98",Kilkenny,52.3510265,-7.3304457
Abbeyleix Health Centre,"Ballinakill Road, Abbeyleix, Laois, R32 A006",Laois,52.9123311,-7.342971
Abbeyleix Medical Centre,"Main Street, Abbeyleix, Laois, R32 R58P",Laois,52.9126063,-7.349891899999999
An Lialann,"College Avenue, Mountmellick, Laois, R32 AE00",Laois,53.1205329,-7.3253986
Borris In Ossory Health Centre,"Sentryhill, Borris-in-ossory, Laois, R32 DPX8",Laois,52.940081,-7.6153211
Clann Medical Centre (Anna Gullane),"Green View, Mountmellick Road, Portlaoise, Laois, R32 T298",Laois,53.0450305,-7.3122991
